UWI,lifetime_start,lifetime_end,FAILSTART,FAILURETYPE,H2S_CONCENTRATION,StrokeLength,gas_anchor_length,MAX_INCLINATION,wellbore_category,AVG_PRESS_FLOWLINE,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_DIFFERENTIAL_PRESSURE,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,AVG_WATERSG,rod_sinker_type,rod_has_guides,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,ENDURALLOY_LENGTH,NIPPLE_SET_DEPTH,pump_bore
585-79-5534,00:00.0,00:00.0,50:00.0,Rods,0,144,19.25,2.12,Vertical,,67.029423,54.032308,-12.997115,32.084309,48.989551,81.231383,,SINKER_BARS_W_GUIDED_SUBS,TRUE,241.74,241.74,241.74,0,10013.4,1.5
809-81-3406,30:00.0,00:00.0,00:00.0,Tubing,0,169.3999939,17.38,5.77,LowTangent,60.941954,68.390756,74.368466,6.360754,61.22824,36.49323,97.72147,1.04,SLICK_SINKER_BARS,TRUE,391.99,391.99,254.77,128.88,8606.2,1.75
230-09-6784,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,17.12,1.97,Vertical,,66.540587,145.466321,78.925734,93.881733,16.662763,110.544496,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,202.24,202.24,202.24,0,9615.8,1.75
380-66-1070,00:00.0,37:11.3,,,0,169.4299927,17.12,9.71,LowTangent,70.470667,98.005356,112.530897,14.343269,80.226871,47.796404,128.023276,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,249.29,249.29,249.29,0,9769.4,1.75
631-83-9213,00:00.0,15:00.0,00:00.0,Tubing,0,144,17.14,1.36,Vertical,72.219509,86.108931,130.844223,42.444813,116.861671,31.708934,148.570605,1.04,SINKER_BARS_W_GUIDED_SUBS,FALSE,132.11,132.11,132.11,0,9978.6,1.75
595-43-5904,00:00.0,37:11.3,,,0,144,17.17,1.86,Vertical,38.927273,89.17337,100.247745,9.879603,38.32444,17.367762,55.692202,1.04,SLICK_SINKER_BARS,FALSE,105.22,73.18,105.22,0,9890.8,1.75
567-57-1821,00:00.0,00:00.0,06:00.0,Sucker Rod Pump,0,144,17.14,6.16,LowTangent,24.002651,65.171842,74.688289,9.01241,17.313253,10.036145,27.349398,1.04,SLICK_SINKER_BARS,TRUE,201.52,201.52,112.89,0,9783.4,1.75
439-76-9265,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,19.1,1.55,Vertical,,99.693157,91.434879,-8.258278,46.347471,42.483051,88.830522,1.04,UNKNOWN,TRUE,,,,0,10576.4,1.5
009-06-3983,00:00.0,00:00.0,00:00.0,Tubing,0,144,20.69,5.59,LowTangent,46.539938,68.782667,59.911301,-11.972932,48.802337,16.379747,65.182084,1.04,SLICK_SINKER_BARS,TRUE,,,,0,9765,1.5
637-70-2632,00:00.0,00:00.0,00:00.0,Tubing,0,144.1999969,17.1,1.92,Vertical,,,,,73.246753,4.941558,78.188312,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,9726.1,1.75
508-52-5837,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.06,3.07,Vertical,,18.583575,23.509179,4.925604,12.473884,1.292095,13.767227,,SLICK_SINKER_BARS,FALSE,,,,0,8851.3,1.25
674-67-8405,00:00.0,37:11.3,,,0,144,19.3,,Vertical,49.422489,34.119414,105.782101,71.290541,12.444891,5.567626,18.012517,1.2,SLICK_SINKER_BARS,TRUE,81.4,81.4,81.4,0,10053.7,1.25
267-84-9589,00:00.0,00:00.0,,,0,144,19.28,6.02,LowTangent,68.096687,105.107544,157.530351,52.091299,148.180791,41.689266,189.870056,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,235.1,168.97,218.11,0,10012.1,1.75
454-62-7215,00:00.0,30:00.0,00:00.0,Sucker Rod Pump,0,144,0,5.57,LowTangent,53.17191,68.946195,78.579915,10.085252,51.890947,17.549383,69.440329,1.04,SLICK_SINKER_BARS,TRUE,264.47,264.47,196,0,9572.2,1.75
641-71-5464,00:00.0,00:00.0,,,0,144,19.3,2.1,Vertical,,56.033715,49.529211,-6.504504,17.020665,13.444453,30.500639,,SLICK_SINKER_BARS,TRUE,83.35,70.29,83.35,0,10179.6,1.25
727-56-2354,00:00.0,30:00.0,00:00.0,Tubing,0,151.3736868,17.1,5.8,LowTangent,109.689969,128.901944,166.800153,40.458323,183.481818,104.927273,288.409091,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,162.2,162.2,162.2,0,8545.7,2
639-91-8934,30:00.0,00:00.0,00:00.0,Tubing,0,144,19.22,1.6,Vertical,,77.045139,84.677083,7.631944,61.197674,26.199612,87.397287,,SINKER_BARS_W_GUIDED_SUBS,FALSE,179.43,179.43,179.43,0,9880.7,1.75
703-16-5155,00:00.0,00:00.0,00:00.0,Tubing,0,144,17.1,1.76,Vertical,59.287673,69.331311,63.767267,-5.135211,33.385624,35.900682,69.286306,1.04,SLICK_SINKER_BARS,TRUE,,,,127.97,10631.1,1.5
224-59-6560,00:00.0,37:11.3,,,0,144,17.13,2.46,Vertical,82.362469,87.870916,98.09516,10.556444,35.533333,27.410716,62.944049,1.185646,SLICK_SINKER_BARS,FALSE,132.67,132.67,132.67,0,10242.3,1.5
236-57-0134,00:00.0,37:11.3,,,0,144,2.94,1.93,Vertical,32.097899,34.149635,33.677287,-0.468891,32.441453,3.284406,35.725859,1.2,SLICK_SINKER_BARS,FALSE,140.99,124.83,140.99,0,8823.4,1.25
471-75-6445,00:00.0,00:00.0,00:00.0,Rods,0,144,17.09,5.2,LowTangent,58.43484,70.354543,112.303528,43.02757,127.432911,20.468354,147.901266,1.04,SLICK_SINKER_BARS,TRUE,240.36,147.66,240.36,0,9554.9,1.75
151-97-9343,00:00.0,37:11.3,,,0,139,19.22,1.39,Vertical,42.872351,60.037287,52.090025,-7.934969,32.977181,10.049781,43.026962,1.2,SINKER_BARS_W_GUIDED_SUBS,TRUE,86.32,86.32,86.32,128.42,9985.5,1.5
074-83-1539,00:00.0,37:11.3,,,0,168.2599945,17.1,7.65,LowTangent,82.388744,154.208626,256.977867,102.769242,154.119171,106.056398,260.175569,1.19,SLICK_SINKER_BARS,TRUE,316.02,316.02,118.08,0,9721.5,1.75
673-60-0509,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.92,1.92,Vertical,,54.345494,50.015021,-4.330472,51.155841,8.930708,60.122629,,SLICK_SINKER_BARS,FALSE,68.4,68.4,68.4,0,10492.3,1.25
333-68-3523,00:00.0,30:00.0,,,0,144,20.75,2.3,Vertical,,62.411509,75.216981,12.805472,44.561923,3.561132,48.131154,,SINKER_BARS_W_GUIDED_SUBS,TRUE,174.4,174.4,174.4,0,10308.7,1.5
514-69-0180,00:00.0,15:00.0,59:00.0,Tubing,0,168.2599945,20.7,34.96,OffLease,35.984115,69.658282,39.728794,-28.961962,36.377055,44.077581,80.454635,,SUCKER_RODS_W_GUIDES,TRUE,341.94,341.94,163.84,257.94,11998.9,1.5
774-65-8058,00:00.0,15:00.0,12:00.0,Tubing,0,168.0200043,17.11,2.16,Vertical,62.612251,142.153531,103.417986,-40.727204,113.976415,136.698113,250.674528,1.04,SLICK_SINKER_BARS,TRUE,,,,188.03,9880.9,1.75
233-22-3625,00:00.0,00:00.0,,,0,144.0377714,17.34,6.6,LowTangent,30.914426,50.574754,115.109672,62.105469,12.061538,13.876923,25.938462,,SLICK_SINKER_BARS,TRUE,,,,128.79,9824.9,1.75
838-54-1307,00:00.0,00:00.0,08:00.0,Sucker Rod Pump,0,169.4299927,2.75,2.24,Vertical,54.050569,95.609918,46.305462,-49.568306,95.153226,103.330645,198.483871,1.04,SLICK_SINKER_BARS,TRUE,245.25,245.25,141.23,0,9626.9,1.5
206-97-9563,33:00.0,00:00.0,00:00.0,Tubing,0,144.1997528,19.23,3.35,Vertical,62.282898,74.170122,87.144552,12.851729,67.467009,18.435626,85.902635,1.04,SLICK_SINKER_BARS,TRUE,484.54,484.54,437.96,0,9468,1.75
411-78-9799,00:00.0,00:00.0,00:00.0,Rods,0,144,17.15,12.4,HighTangent,,97.464286,113.65625,16.191964,72.442545,29.620536,102.06308,1.04,SLICK_SINKER_BARS,FALSE,308.78,308.78,308.78,416,10210.6,1.75
299-81-3616,00:00.0,30:00.0,,,0,169.3999939,0,10.29,HighTangent,64.784088,144.936059,83.621324,-60.181642,92.052993,59.598248,151.651241,1.04,SUCKER_RODS_W_GUIDES,TRUE,246.84,246.84,136.04,0,10221.1,1.75
644-76-3492,30:00.0,00:00.0,00:00.0,Rods,0,144,17.17,7.03,LowTangent,66.190398,83.797487,84.624346,1.066146,46.373993,23.055851,69.429844,1.04,SLICK_SINKER_BARS,TRUE,218.24,218.24,121.92,192.38,10162.2,2
165-51-5897,00:00.0,00:00.0,30:00.0,Sucker Rod Pump,0,144,19.25,2.1,Vertical,,50.192072,63.016346,12.774222,32.447933,5.8414,38.298481,1.2,SLICK_SINKER_BARS,FALSE,97.85,97.85,97.85,0,10382.6,1.25
233-22-3625,00:00.0,37:11.3,,,0,144.0399933,17.15,6.6,LowTangent,54.338406,72.051039,104.40026,29.379359,131.430128,42.294744,173.724872,1.19,SLICK_SINKER_BARS,FALSE,225.88,225.88,225.88,195.05,8149.4,1.75
799-51-2521,00:00.0,00:00.0,49:00.0,Tubing,0,144,19.27,2.92,Vertical,,73.581194,121.864536,48.283341,69.593148,35.517648,105.110796,1.04,SLICK_SINKER_BARS,FALSE,215.24,215.24,215.24,0,10504.5,1.5
179-75-0288,00:00.0,00:00.0,22:00.0,Tubing,0,144,17.15,5.36,LowTangent,77.35494,102.721566,222.733697,113.087784,174.185629,118.335329,292.520958,1.04,SLICK_SINKER_BARS,TRUE,,,,0,10482.6,1.75
781-42-2940,00:00.0,00:00.0,00:00.0,Tubing,0,144,40.55,53.4,Vertical,,0,48.497268,0,99.695565,6.597104,106.32416,,SLICK_SINKER_BARS,FALSE,,,,0,8384.5,1.5
330-11-1332,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,0,2.18,Vertical,,0,0,0,29.946325,20.1053,49.984812,,SLICK_SINKER_BARS,FALSE,,,,0,9037.3,1.5
244-78-9546,00:00.0,37:11.3,,,0,168.2599945,17.15,30.59,OffLease,69.55232,101.359719,47.10051,-54.259209,24.795272,31.222074,56.017346,1.04,SUCKER_RODS_W_GUIDES,TRUE,382.93,347.89,136.4,191.73,11806.4,1.25
719-69-4470,45:00.0,45:00.0,15:00.0,Tubing,0,144,17.12,1.91,Vertical,61.159634,141.733261,24.026847,-133.228975,54.845599,52.978355,107.823954,1.04,SLICK_SINKER_BARS,FALSE,,,,0,10220.9,1.5
116-65-0213,30:00.0,00:00.0,46:00.0,Tubing,0,169.4299927,17.14,10.15,HighTangent,73.919912,115.293148,161.429658,56.333445,261.815126,162.260504,424.07563,1.04,SLICK_SINKER_BARS,FALSE,257.29,257.29,257.29,0,10506,1.75
413-83-1087,00:00.0,37:11.3,,,0,168.2200012,16.92,11.01,HighTangent,78.44633,137.674225,142.102727,7.249681,229.777234,167.631011,397.408245,1.04,SUCKER_RODS_W_GUIDES,TRUE,374.45,374.45,236.02,0,9537.2,2
516-13-7102,00:00.0,00:00.0,38:00.0,Tubing,0,144,17.11,3.85,Vertical,95.065511,118.326423,264.650255,150.724529,199.362745,46.111765,245.47451,1.04,SLICK_SINKER_BARS,FALSE,120.47,120.47,120.47,0,9564,1.75
243-91-8507,00:00.0,30:00.0,,,1,144,20.02,1.8,Vertical,48.243202,82.165396,117.106453,34.631902,125.167308,39.384087,164.551394,1.19,SUCKER_RODS_W_GUIDES,FALSE,121.99,121.99,121.99,0,9522.6,1.75
606-53-9109,45:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.02,6.45,LowTangent,52.026535,56.83891,104.999977,47.511747,29.323142,18.212615,47.535757,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,238.01,238.01,238.01,110,9729.8,1.5
532-97-0869,30:00.0,00:00.0,00:00.0,Rods,0,168,17.13,16.76,HighTangent,43.427667,94.770254,130.210171,27.87084,36.498667,42.579667,79.078333,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,8552.4,1.75
233-22-3625,30:00.0,00:00.0,00:00.0,Tubing,0,144,17.13,6.6,LowTangent,64.434025,99.031498,177.81249,78.68901,121.088889,40.309091,161.39798,1.04,SLICK_SINKER_BARS,FALSE,285.36,285.36,285.36,0,9756.1,1.75
137-25-6029,00:00.0,00:00.0,00:00.0,Tubing,0,168,17.12,,,,104.89589,201.360731,96.46484,61.922374,39.484018,101.406393,1.04,SLICK_SINKER_BARS,FALSE,,,,0,10139,1.5
464-55-4826,00:00.0,00:00.0,,,0,168.2599945,19.99,6.96,LowTangent,80.621389,137.010971,384.407545,253.928559,247.876042,180.247917,428.123958,1.04,SUCKER_RODS_W_GUIDES,FALSE,196.95,196.95,196.95,322.64,8083.6,2
548-99-2796,00:00.0,37:11.3,,,0,144.0399933,20.1,2.76,Vertical,58.364434,114.059374,82.431778,-31.644443,39.214034,41.835257,81.049291,1.04,SUCKER_RODS_W_GUIDES,TRUE,,,,0,9508.8,1.75
707-44-0893,00:00.0,00:00.0,,,0,144.1999969,0,1.7,Vertical,51.985222,53.472308,55.492077,6.589019,96.318544,55.83943,152.157975,1.04,SUCKER_RODS_W_GUIDES,FALSE,,,,0,10094.8,1.75
674-67-8405,00:00.0,45:00.0,00:00.0,Tubing,0,144,19.3,,Vertical,,60.963696,64.415842,3.452145,18.384146,9.601626,27.985772,1.2,SLICK_SINKER_BARS,TRUE,88.46,88.46,43.17,0,10053.7,1.25
416-60-1644,00:00.0,00:00.0,,,0,144,20.78,1.94,Vertical,,,45,,74.363516,4.371087,78.782637,,SLICK_SINKER_BARS,FALSE,,,,0,9584.8,1.75
600-97-4901,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,143.9953367,17.08,1.88,Vertical,,68.694836,69.169014,0.474178,33.624413,42.408451,76.032864,1.04,SLICK_SINKER_BARS,FALSE,,,,63.9,9656.3,1.5
540-51-3641,00:00.0,00:00.0,,,0,144,20.93,2.08,Vertical,,74.961701,124.736751,49.775051,171.631269,17.932005,189.563274,,SLICK_SINKER_BARS,FALSE,,,,0,9792.1,1.5
273-75-6051,30:00.0,37:11.3,,,0,169.8200073,17.15,5.89,LowTangent,69.80707,78.174873,82.964479,4.789606,40.27138,25.706366,65.977746,,SLICK_SINKER_BARS,TRUE,205.94,205.94,205.94,0,9792,1.75
330-11-1332,00:00.0,37:11.3,,,0,144,18.98,2.18,Vertical,30.902769,34.470723,19.233019,-15.325313,7.028921,7.634949,14.663871,,SLICK_SINKER_BARS,FALSE,,,,0,8906.6,1.25
427-18-9490,00:00.0,37:11.3,,,0,144.0399933,17.2,2.47,Vertical,66.233539,81.904161,128.89609,45.979976,58.181678,22.210804,80.392482,1.04,SLICK_SINKER_BARS,TRUE,,,,193.88,9657.4,1.75
712-24-7348,00:00.0,37:11.3,,,0,112,20.74,1.69,Vertical,9.681923,23.582305,21.531271,-2.812387,9.801111,6.049012,15.850123,1.2,SLICK_SINKER_BARS,FALSE,47.61,47.61,47.61,0,9895.7,1.25
819-66-3397,00:00.0,30:00.0,00:00.0,Rods,0,144,17.19,2.01,Vertical,51.346559,83.845541,141.891371,60.042815,77.821123,36.492193,114.313316,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,10296.7,1.75
731-59-3416,00:00.0,00:00.0,55:00.0,Sucker Rod Pump,0,168.1999969,20.75,28.7,OffLease,32.076866,77.890514,179.744531,91.797186,82.325664,66.221239,148.546903,1.04,UNKNOWN,FALSE,435.24,435.24,435.24,0,11067.1,1.5
715-33-4083,30:00.0,45:00.0,00:00.0,Tubing,0,144.0399933,19.27,2.99,Vertical,50.237959,80.187973,105.920962,24.781259,71.030746,79.075288,150.106034,,SLICK_SINKER_BARS,FALSE,294.92,294.92,294.92,191.43,10189.6,1.5
008-41-5950,00:00.0,00:00.0,,,0,144,19.26,1.94,Vertical,,58.50253,87.7382,29.235669,51.586479,10.517981,62.070049,1.2,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,9854.8,1.5
121-78-4988,54:00.0,00:00.0,00:00.0,Tubing,0,144,20,2.1,Vertical,,76.296154,235.853846,159.557692,167.326923,42.238462,209.565385,1.04,SLICK_SINKER_BARS,FALSE,345.33,345.33,7.7,0,9794.4,1.75
755-24-5773,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,169.4299424,17.23,2.2,Vertical,12.18838,61.754554,122.718722,59.674232,71.882535,21.030912,92.913447,1.135909,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,10265.6,1.75
494-33-1277,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144.0399933,17.18,1.46,Vertical,59.154577,86.603968,77.230698,-36.87619,62.503833,20.110541,82.614373,1.04,SLICK_SINKER_BARS,TRUE,,,,0,9641.9,1.75
806-07-9826,00:00.0,00:00.0,10:00.0,Sucker Rod Pump,0,0,20.74,2.02,Vertical,,86.782145,92.956104,6.173959,84.955716,31.925939,117.061036,,SLICK_SINKER_BARS,FALSE,,,,0,10524.4,1.5
073-48-3087,00:00.0,37:11.3,,,0,168.0200043,17.15,2.18,Vertical,86.784187,107.451264,140.032528,32.50677,162.087105,146.409364,308.496469,1.135141,SUCKER_RODS_W_GUIDES,FALSE,,,,260.78,9506.2,2
350-20-5964,30:00.0,37:11.3,,,0,168.2599945,18.49,7.9,LowTangent,67.182619,137.415301,184.932892,46.968929,282.076404,90.541573,372.617978,1.04,SUCKER_RODS_W_GUIDES,FALSE,140.49,59.5,140.49,0,9361.6,2
703-16-5155,00:00.0,37:11.3,,,0,144,17.1,1.76,Vertical,54.390753,59.097742,58.353871,-1.344521,31.544555,39.713455,71.25801,1.04,SLICK_SINKER_BARS,FALSE,,,,775,10601.5,1.5
588-65-7326,00:00.0,30:00.0,,,1,144.0399933,20.72,3.47,Vertical,35.339919,70.615995,62.188656,-8.410443,87.146697,37.032142,124.178839,1.04,SLICK_SINKER_BARS,TRUE,171.36,122.38,171.36,256.24,10474.2,1.75
185-33-9500,00:00.0,11:00.0,23:00.0,Tubing,0,144,17.43,2.25,Vertical,,123.4095,291.861144,169.5043,137.99005,51.756219,189.746269,,SLICK_SINKER_BARS,FALSE,,,,0,10367.6,1.75
292-26-5777,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,169.8200073,17.12,1.6,Vertical,58.028411,87.221457,99.542318,12.320861,87.557117,84.952822,172.509939,,SINKER_BARS_W_GUIDED_SUBS,FALSE,,,,193.11,9822.9,1.5
706-62-7470,00:00.0,00:00.0,00:00.0,Tubing,0,144,40,2.6,Vertical,,47.459286,75.357092,27.897806,57.704072,123.077092,182.048969,,SLICK_SINKER_BARS,FALSE,,,,0,10528.1,1.5
574-19-8429,00:00.0,00:00.0,00:00.0,Tubing,0,144.0394492,17.2,1.87,Vertical,33.089737,91.84593,144.91404,102.021699,73.777778,32.973856,106.751634,1.04,SINKER_BARS_W_GUIDED_SUBS,FALSE,142.5,142.5,142.5,126.52,10587.6,1.5
008-41-5950,00:00.0,30:00.0,00:00.0,Sucker Rod Pump,0,144,19.25,1.94,Vertical,,105.051051,146.684685,41.633634,96.796117,25.561165,122.357282,1.2,SLICK_SINKER_BARS,TRUE,218.33,218.33,90.94,0,9847.8,1.5
242-61-0906,00:00.0,30:00.0,,,0,169.4298372,20.72,2.5,Vertical,,58.161765,177.318841,120.043478,32,3.755344,35.755344,1.2,SLICK_SINKER_BARS,FALSE,134.07,112.41,134.07,0,9922.6,1.5
684-70-8661,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.74,1.2,Vertical,,97.815126,120.588235,22.773109,100.987815,19.402353,120.390168,,SLICK_SINKER_BARS,FALSE,69.54,69.54,69.54,0,10026.6,1.5
782-28-3149,00:00.0,25:00.0,00:00.0,Sucker Rod Pump,0,144.1999969,20.04,1.92,Vertical,52.012574,92.360429,41.337321,-51.023107,51.797478,68.529493,120.20915,1.04,SLICK_SINKER_BARS,FALSE,,,,0,10102.8,1.75
121-10-7897,15:00.0,45:00.0,52:00.0,Tubing,0,168.0200043,20.02,10.81,HighTangent,65.607981,171.016156,264.75234,96.496058,208.128115,218.676677,426.804792,1.04,SUCKER_RODS_W_GUIDES,FALSE,295.99,295.99,295.99,321.29,9023.4,2
341-04-7343,21:00.0,00:00.0,27:00.0,Sucker Rod Pump,0,132.56,17.15,7.89,LowTangent,64.996087,114.84169,165.438873,50.597183,168.839437,90.935211,259.774648,1.04,SLICK_SINKER_BARS,FALSE,167.74,161.02,167.74,0,10341.4,1.75
629-30-1499,00:00.0,37:11.3,,,0,144,17.12,1.62,Vertical,24.194824,90.085062,231.797931,151.514253,53.398391,16.907241,70.305632,1.2,UNKNOWN,TRUE,,,,0,8507.3,1.75
467-59-0338,00:00.0,00:00.0,,,0,130.9454484,17.14,1.16,Vertical,38.071176,49.063421,45.748148,51.130714,26.607143,0.285714,26.892857,1.04,SLICK_SINKER_BARS,TRUE,73.55,70,73.55,0,9525.6,1.5
746-05-5703,00:00.0,37:11.3,,,0,145.5,17.19,1.48,Vertical,68.599032,76.169295,90.352265,13.846787,36.902759,9.212631,46.11539,1.04,SINKER_BARS_W_GUIDED_SUBS,FALSE,86.41,72.99,86.41,122.32,10109,1.5
327-09-3106,00:00.0,00:00.0,00:00.0,Rods,0,144,20.75,1.5,Vertical,,52.798614,73.664503,20.865889,53.761114,9.696397,63.502506,,SLICK_SINKER_BARS,FALSE,106.79,106.79,106.79,0,10303.7,1.5
706-84-6010,00:00.0,00:00.0,00:00.0,Tubing,0,144,17.09,2.59,Vertical,40.607786,57.882105,91.29,36.584043,100.64539,42.184397,142.829787,1.04,SINKER_BARS_W_GUIDED_SUBS,FALSE,93.09,93.09,93.09,0,9705,1.75
486-71-8999,00:00.0,30:00.0,00:00.0,Tubing,0,144,20.72,1.05,Vertical,57.340204,64.133048,145.182877,79.823686,25.859357,15.164933,41.02429,1.04,SLICK_SINKER_BARS,FALSE,55.42,55.42,55.42,0,9899.5,1.5
623-47-4278,00:00.0,00:00.0,,,0,144,0,2.73,Vertical,,77.995556,92.073171,-1.638581,98.807079,18.539446,117.346525,1.04,SLICK_SINKER_BARS,FALSE,,,,0,9971.9,1.5
243-91-8507,00:00.0,00:00.0,36:00.0,Sucker Rod Pump,0,144,17.51,1.8,Vertical,,73.708979,124.204049,50.49507,184.412242,21.099559,205.509593,1.04,SLICK_SINKER_BARS,FALSE,134.5,134.5,134.5,0,10082,1.75
850-51-0364,00:00.0,00:00.0,29:00.0,Tubing,0,168,20.72,6.27,LowTangent,,95.248826,146.267606,51.018779,102.676056,49.197183,151.873239,1.04,SLICK_SINKER_BARS,TRUE,451.21,451.21,207.45,0,9791.4,1.75
525-52-8219,00:00.0,00:00.0,00:00.0,Tubing,0,144.001282,17.16,1.5,Vertical,,,,,36.85625,32.4625,69.31875,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,10648.8,1.75
768-33-0403,30:00.0,00:00.0,23:00.0,Tubing,0,144.1999969,17.1,2.23,Vertical,,111.690058,354.871345,243.181287,192.888889,187.397661,380.28655,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,9896.8,1.5
581-90-8996,00:00.0,14:00.0,00:00.0,Tubing,0,144,19.22,4.09,LowTangent,63.022904,86.110247,140.357235,54.246988,112.234727,25.120043,137.35477,1.04,SLICK_SINKER_BARS,FALSE,207.74,207.74,207.74,126.7,9531.9,1.5
464-55-4826,30:00.0,00:00.0,43:00.0,Tubing,0,168.2599945,20.03,6.96,LowTangent,53.261842,104.702222,155.023846,107.959487,316.3,235.925,552.225,1.04,SUCKER_RODS_W_GUIDES,FALSE,190.25,190.25,190.25,0,8014.4,2
065-38-4446,00:00.0,00:00.0,40:00.0,Tubing,0,144,17.12,16.19,HighTangent,2.295,3.035,3.17,8.578,0,0,0,,SLICK_SINKER_BARS,TRUE,,,,0,9854.9,1.75
898-24-1651,00:00.0,00:00.0,,,0,169.4299927,2.94,8.15,LowTangent,64.729774,78.62065,142.557408,64.242197,53.651042,82.669183,136.320225,1.04,SLICK_SINKER_BARS,TRUE,,,,511.76,8941.6,1.75
804-38-1650,00:00.0,57:00.0,32:00.0,Sucker Rod Pump,0,144,39.48,2.11,Vertical,,102.23927,185.091379,83.531296,69.216683,21.203377,90.469714,,SLICK_SINKER_BARS,FALSE,139.5,139.5,139.5,0,10003.9,1.5
065-38-4446,00:00.0,00:00.0,40:00.0,Tubing,0,144,17.53,16.19,HighTangent,61.355909,99.40509,230.496452,131.091362,187.894602,62.344473,250.239075,1.04,SLICK_SINKER_BARS,FALSE,476.84,476.84,476.84,0,9937.6,1.75
395-18-2743,00:00.0,37:11.3,,,0,144.1999969,20.73,2,Vertical,55.482205,65.833803,63.968051,-2.281405,38.154466,9.308391,47.462857,1.2,SLICK_SINKER_BARS,FALSE,50.98,50.98,50.98,0,9929.6,1.5
677-87-4100,30:00.0,30:00.0,00:00.0,Tubing,0,168.0200043,17.15,7.9,LowTangent,80.544311,135.545302,200.113442,77.210377,188.885714,214.868672,403.754386,1.097256,SUCKER_RODS_W_GUIDES,TRUE,484.67,484.67,147.48,195.87,9736,2
296-22-0635,00:00.0,00:00.0,00:00.0,Tubing,0,144,20.74,1.54,Vertical,,120.824673,115.312814,-5.511859,161.491658,109.396784,270.888442,,SLICK_SINKER_BARS,FALSE,,,,0,9897.9,1.5
231-66-7566,00:00.0,00:00.0,00:00.0,Tubing,0,144.0399933,0,1.9,Vertical,54.624291,71.831405,92.999231,21.131521,64.78282,17.802891,82.585711,1.04,SLICK_SINKER_BARS,FALSE,151.85,151.85,151.85,0,9642.7,1.5
767-04-9488,01:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,2.95,1.94,Vertical,53.845583,110.860167,58.059412,-113.057458,114.493875,33.999792,148.493667,1.04,SINKER_BARS_W_GUIDED_SUBS,FALSE,,,,415.14,9583.6,1.75
101-41-1583,00:00.0,00:00.0,50:00.0,Tubing,0,126.9,17.15,2.37,Vertical,14.536471,95.188685,158.940851,64.309061,78.018182,66.360606,144.378788,1.04,SLICK_SINKER_BARS,FALSE,,,,0,10577.2,1.75
169-36-2624,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.89,2.2,Vertical,,71.410959,67.315068,-4.09589,36.387616,10.655397,47.043014,,SLICK_SINKER_BARS,FALSE,188.26,188.26,188.26,0,10552.2,1.25
442-51-5188,10:00.0,00:00.0,17:00.0,Tubing,0,144,19.74,2.04,Vertical,,53.538864,331.532136,277.993273,46.740069,57.042955,103.990876,,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,10451.9,1.5
207-01-3041,00:00.0,00:00.0,00:00.0,Tubing,0,144.1999969,17.11,1.52,Vertical,62.146614,73.965587,96.302563,22.370689,100.01467,38.952567,138.967237,1.04,SLICK_SINKER_BARS,FALSE,88.14,53.59,88.14,0,9460.9,1.75
444-33-0650,00:00.0,00:00.0,00:00.0,Tubing,0,145.5,19.26,1.37,Vertical,,71.964497,106.771203,34.806706,57.058824,14.900327,71.95915,1.04,SLICK_SINKER_BARS,FALSE,77.8,77.8,77.8,0,9415.3,1.5
035-65-8112,00:00.0,37:11.3,,,3,167.7059482,42.38,11.1,HighTangent,62.157913,181.826239,276.152139,94.137844,197.907483,89.333794,287.241276,1.04,SLICK_SINKER_BARS,TRUE,,,,0,8876.7,Other
